timestamp_ms,timestamp_iso,angleID,angle_deg
1780992223998,2026-06-09T08:03:43.998Z,left_knee,14.72
1780992224019,2026-06-09T08:03:44.019Z,left_knee,16.78
1780992224039,2026-06-09T08:03:44.039Z,left_knee,18.43
1780992224060,2026-06-09T08:03:44.060Z,left_knee,19.39
1780992224080,2026-06-09T08:03:44.080Z,left_knee,18.94
1780992224101,2026-06-09T08:03:44.101Z,left_knee,20.85
1780992224121,2026-06-09T08:03:44.121Z,left_knee,18.87
1780992224142,2026-06-09T08:03:44.142Z,left_knee,18.75
1780992224162,2026-06-09T08:03:44.162Z,left_knee,22.01
1780992224183,2026-06-09T08:03:44.183Z,left_knee,22.37
1780992224203,2026-06-09T08:03:44.203Z,left_knee,21.52
1780992224223,2026-06-09T08:03:44.223Z,left_knee,21.57
1780992224244,2026-06-09T08:03:44.244Z,left_knee,20.76
1780992224264,2026-06-09T08:03:44.264Z,left_knee,22.69
1780992224285,2026-06-09T08:03:44.285Z,left_knee,19.83
1780992224306,2026-06-09T08:03:44.306Z,left_knee,19.66
1780992224326,2026-06-09T08:03:44.326Z,left_knee,20.59
1780992224346,2026-06-09T08:03:44.346Z,left_knee,18.57
1780992224366,2026-06-09T08:03:44.366Z,left_knee,17.51
1780992224387,2026-06-09T08:03:44.387Z,left_knee,17.42
1780992224408,2026-06-09T08:03:44.408Z,left_knee,15.56
1780992224428,2026-06-09T08:03:44.428Z,left_knee,15.89
1780992224449,2026-06-09T08:03:44.449Z,left_knee,15.97
1780992224469,2026-06-09T08:03:44.469Z,left_knee,14.09
1780992224490,2026-06-09T08:03:44.490Z,left_knee,13.29
1780992224510,2026-06-09T08:03:44.510Z,left_knee,12.14
1780992224531,2026-06-09T08:03:44.531Z,left_knee,10.74
1780992224551,2026-06-09T08:03:44.551Z,left_knee,9.28
1780992224572,2026-06-09T08:03:44.572Z,left_knee,8.75
1780992224592,2026-06-09T08:03:44.592Z,left_knee,7.02
1780992224612,2026-06-09T08:03:44.612Z,left_knee,5.44
1780992224633,2026-06-09T08:03:44.633Z,left_knee,5.28
1780992224653,2026-06-09T08:03:44.653Z,left_knee,3.63
1780992224673,2026-06-09T08:03:44.673Z,left_knee,2.49
1780992224694,2026-06-09T08:03:44.694Z,left_knee,1.29
1780992224714,2026-06-09T08:03:44.714Z,left_knee,0.39
1780992224735,2026-06-09T08:03:44.735Z,left_knee,1.78
1780992224755,2026-06-09T08:03:44.755Z,left_knee,3.92
1780992224775,2026-06-09T08:03:44.775Z,left_knee,5.66
1780992224796,2026-06-09T08:03:44.796Z,left_knee,3.86
1780992224816,2026-06-09T08:03:44.816Z,left_knee,7.11
1780992224836,2026-06-09T08:03:44.836Z,left_knee,6.58
1780992224857,2026-06-09T08:03:44.857Z,left_knee,9.03
1780992224877,2026-06-09T08:03:44.877Z,left_knee,9.89
1780992224897,2026-06-09T08:03:44.897Z,left_knee,11.06
1780992224918,2026-06-09T08:03:44.918Z,left_knee,10.65
1780992224938,2026-06-09T08:03:44.938Z,left_knee,15.09
1780992224958,2026-06-09T08:03:44.958Z,left_knee,15.44
1780992224979,2026-06-09T08:03:44.979Z,left_knee,17.18
1780992224999,2026-06-09T08:03:44.999Z,left_knee,16.69
1780992225020,2026-06-09T08:03:45.020Z,left_knee,16.85
1780992225040,2026-06-09T08:03:45.040Z,left_knee,18.29
1780992225061,2026-06-09T08:03:45.061Z,left_knee,18.24
1780992225081,2026-06-09T08:03:45.081Z,left_knee,21.43
1780992225101,2026-06-09T08:03:45.101Z,left_knee,20.38
